[2019-05-27 09:55:49,201] Starting training with params:
[2019-05-28 04:13:11,772] Valid metrics: loss: 0.52438 | metrics.Dice: -0.64122

[2019-05-28 04:13:11,773] Epoch 197 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:15:18,932] Train metrics: loss: 0.29560 | metrics.Dice: -0.78813 | grad: 0.84685
[2019-05-28 04:15:18,932] Valid metrics: loss: 0.52637 | metrics.Dice: -0.63962

[2019-05-28 04:15:18,933] Epoch 198 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:17:20,045] Train metrics: loss: 0.29568 | metrics.Dice: -0.78723 | grad: 0.85774
[2019-05-28 04:17:20,045] Valid metrics: loss: 0.52536 | metrics.Dice: -0.64061

[2019-05-28 04:17:20,045] Epoch 199 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:19:19,015] Train metrics: loss: 0.29538 | metrics.Dice: -0.78801 | grad: 0.86234
[2019-05-28 04:19:19,015] Valid metrics: loss: 0.52594 | metrics.Dice: -0.64046

[2019-05-28 04:19:19,016] Epoch 200 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:21:18,991] Train metrics: loss: 0.29447 | metrics.Dice: -0.78869 | grad: 0.84785
[2019-05-28 04:21:18,992] Valid metrics: loss: 0.52587 | metrics.Dice: -0.64039

[2019-05-28 04:21:18,992] Epoch 201 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:23:29,656] Train metrics: loss: 0.29560 | metrics.Dice: -0.78785 | grad: 0.86398
[2019-05-28 04:23:29,656] Valid metrics: loss: 0.52500 | metrics.Dice: -0.64085

[2019-05-28 04:23:29,656] Epoch 202 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:25:32,091] Train metrics: loss: 0.29705 | metrics.Dice: -0.78688 | grad: 0.85675
[2019-05-28 04:25:32,091] Valid metrics: loss: 0.52411 | metrics.Dice: -0.64200

[2019-05-28 04:25:32,091] Epoch 203 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:27:34,045] Train metrics: loss: 0.29391 | metrics.Dice: -0.78934 | grad: 0.83938
[2019-05-28 04:27:34,045] Valid metrics: loss: 0.52516 | metrics.Dice: -0.64079

[2019-05-28 04:27:34,045] Epoch 204 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:29:40,563] Train metrics: loss: 0.29441 | metrics.Dice: -0.78861 | grad: 0.84679
[2019-05-28 04:29:40,563] Valid metrics: loss: 0.52527 | metrics.Dice: -0.64092

[2019-05-28 04:29:40,563] Epoch 205 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:31:46,930] Train metrics: loss: 0.29422 | metrics.Dice: -0.78905 | grad: 0.83042
[2019-05-28 04:31:46,930] Valid metrics: loss: 0.52453 | metrics.Dice: -0.64126

[2019-05-28 04:31:46,930] Epoch 206 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:33:48,764] Train metrics: loss: 0.29655 | metrics.Dice: -0.78769 | grad: 0.84515
[2019-05-28 04:33:48,764] Valid metrics: loss: 0.52506 | metrics.Dice: -0.64093

[2019-05-28 04:33:48,764] Epoch 207 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:35:50,735] Train metrics: loss: 0.29253 | metrics.Dice: -0.78985 | grad: 0.82035
[2019-05-28 04:35:50,736] Valid metrics: loss: 0.52479 | metrics.Dice: -0.64100

[2019-05-28 04:35:50,736] Epoch 208 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:37:58,403] Train metrics: loss: 0.29377 | metrics.Dice: -0.78888 | grad: 0.84235
[2019-05-28 04:37:58,403] Valid metrics: loss: 0.52518 | metrics.Dice: -0.64099

[2019-05-28 04:37:58,403] Epoch 209 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:40:00,789] Train metrics: loss: 0.29380 | metrics.Dice: -0.78919 | grad: 0.84221
[2019-05-28 04:40:00,789] Valid metrics: loss: 0.52628 | metrics.Dice: -0.64015

[2019-05-28 04:40:00,789] Epoch 210 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:42:03,205] Train metrics: loss: 0.29482 | metrics.Dice: -0.78843 | grad: 0.83231
[2019-05-28 04:42:03,206] Valid metrics: loss: 0.52630 | metrics.Dice: -0.64056

[2019-05-28 04:42:03,206] Epoch 211 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:44:08,730] Train metrics: loss: 0.29674 | metrics.Dice: -0.78734 | grad: 0.85117
[2019-05-28 04:44:08,730] Valid metrics: loss: 0.52636 | metrics.Dice: -0.64012

[2019-05-28 04:44:08,730] Epoch 212 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:46:15,019] Train metrics: loss: 0.29562 | metrics.Dice: -0.78811 | grad: 0.83290
[2019-05-28 04:46:15,019] Valid metrics: loss: 0.52482 | metrics.Dice: -0.64135

[2019-05-28 04:46:15,019] Epoch 213 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:48:14,914] Train metrics: loss: 0.29541 | metrics.Dice: -0.78841 | grad: 0.84466
[2019-05-28 04:48:14,914] Valid metrics: loss: 0.52537 | metrics.Dice: -0.64102

[2019-05-28 04:48:14,914] Epoch 214 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:50:13,449] Train metrics: loss: 0.29333 | metrics.Dice: -0.78965 | grad: 0.83825
[2019-05-28 04:50:13,449] Valid metrics: loss: 0.52547 | metrics.Dice: -0.64056

[2019-05-28 04:50:13,449] Epoch 215 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:52:17,903] Train metrics: loss: 0.29318 | metrics.Dice: -0.78944 | grad: 0.83072
[2019-05-28 04:52:17,903] Valid metrics: loss: 0.52585 | metrics.Dice: -0.64030

[2019-05-28 04:52:17,903] Epoch 216 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:54:23,767] Train metrics: loss: 0.29495 | metrics.Dice: -0.78839 | grad: 0.84090
[2019-05-28 04:54:23,767] Valid metrics: loss: 0.52565 | metrics.Dice: -0.64053

[2019-05-28 04:54:23,767] Epoch 217 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:56:25,528] Train metrics: loss: 0.29661 | metrics.Dice: -0.78739 | grad: 0.85132
[2019-05-28 04:56:25,528] Valid metrics: loss: 0.52556 | metrics.Dice: -0.64083

[2019-05-28 04:56:25,529] Epoch 218 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 04:58:26,333] Train metrics: loss: 0.29304 | metrics.Dice: -0.78964 | grad: 0.83530
[2019-05-28 04:58:26,333] Valid metrics: loss: 0.52592 | metrics.Dice: -0.64068

[2019-05-28 04:58:26,333] Epoch 219 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 05:00:41,469] Train metrics: loss: 0.29508 | metrics.Dice: -0.78864 | grad: 0.84214
[2019-05-28 05:00:41,469] Valid metrics: loss: 0.52523 | metrics.Dice: -0.64093

[2019-05-28 05:00:41,469] Epoch 220 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 05:02:40,997] Train metrics: loss: 0.29464 | metrics.Dice: -0.78846 | grad: 0.85444
[2019-05-28 05:02:40,998] Valid metrics: loss: 0.52575 | metrics.Dice: -0.64065

[2019-05-28 05:02:40,998] Epoch 221 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 05:04:42,518] Train metrics: loss: 0.29415 | metrics.Dice: -0.78849 | grad: 0.84364
[2019-05-28 05:04:42,518] Valid metrics: loss: 0.52598 | metrics.Dice: -0.64047

[2019-05-28 05:04:42,518] Epoch 222 | optimizer "Adam" | lr 2.34375e-06
[2019-05-28 05:06:45,492] Train metrics: loss: 0.29342 | metrics.Dice: -0.78945 | grad: 0.83528
[2019-05-28 05:06:45,492] Valid metrics: loss: 0.52522 | metrics.Dice: -0.64103

[2019-05-28 05:06:45,492] Epoch 223 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:08:53,681] Train metrics: loss: 0.29711 | metrics.Dice: -0.78723 | grad: 0.84511
[2019-05-28 05:08:53,681] Valid metrics: loss: 0.52472 | metrics.Dice: -0.64142

[2019-05-28 05:08:53,681] Epoch 224 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:10:57,266] Train metrics: loss: 0.29176 | metrics.Dice: -0.79048 | grad: 0.83223
[2019-05-28 05:10:57,267] Valid metrics: loss: 0.52470 | metrics.Dice: -0.64123

[2019-05-28 05:10:57,267] Epoch 225 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:12:59,601] Train metrics: loss: 0.29517 | metrics.Dice: -0.78834 | grad: 0.86504
[2019-05-28 05:12:59,602] Valid metrics: loss: 0.52429 | metrics.Dice: -0.64157

[2019-05-28 05:12:59,602] Epoch 226 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:15:08,647] Train metrics: loss: 0.29282 | metrics.Dice: -0.78970 | grad: 0.85199
[2019-05-28 05:15:08,647] Valid metrics: loss: 0.52466 | metrics.Dice: -0.64129

[2019-05-28 05:15:08,648] Epoch 227 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:17:10,620] Train metrics: loss: 0.29523 | metrics.Dice: -0.78819 | grad: 0.84932
[2019-05-28 05:17:10,621] Valid metrics: loss: 0.52447 | metrics.Dice: -0.64149

[2019-05-28 05:17:10,621] Epoch 228 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:19:12,462] Train metrics: loss: 0.29558 | metrics.Dice: -0.78829 | grad: 0.84847
[2019-05-28 05:19:12,462] Valid metrics: loss: 0.52448 | metrics.Dice: -0.64125

[2019-05-28 05:19:12,462] Epoch 229 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:21:15,121] Train metrics: loss: 0.29237 | metrics.Dice: -0.78992 | grad: 0.84297
[2019-05-28 05:21:15,121] Valid metrics: loss: 0.52425 | metrics.Dice: -0.64144

[2019-05-28 05:21:15,121] Epoch 230 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:23:22,931] Train metrics: loss: 0.29347 | metrics.Dice: -0.78958 | grad: 0.83317
[2019-05-28 05:23:22,931] Valid metrics: loss: 0.52443 | metrics.Dice: -0.64125

[2019-05-28 05:23:22,931] Epoch 231 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:25:24,895] Train metrics: loss: 0.29557 | metrics.Dice: -0.78823 | grad: 0.85078
[2019-05-28 05:25:24,895] Valid metrics: loss: 0.52487 | metrics.Dice: -0.64120

[2019-05-28 05:25:24,895] Epoch 232 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:27:24,400] Train metrics: loss: 0.29505 | metrics.Dice: -0.78837 | grad: 0.83868
[2019-05-28 05:27:24,400] Valid metrics: loss: 0.52487 | metrics.Dice: -0.64089

[2019-05-28 05:27:24,401] Epoch 233 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:29:28,462] Train metrics: loss: 0.29311 | metrics.Dice: -0.78930 | grad: 0.81503
[2019-05-28 05:29:28,462] Valid metrics: loss: 0.52452 | metrics.Dice: -0.64114

[2019-05-28 05:29:28,462] Epoch 234 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:31:34,448] Train metrics: loss: 0.29542 | metrics.Dice: -0.78807 | grad: 0.83048
[2019-05-28 05:31:34,448] Valid metrics: loss: 0.52448 | metrics.Dice: -0.64157

[2019-05-28 05:31:34,448] Epoch 235 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:33:34,159] Train metrics: loss: 0.29453 | metrics.Dice: -0.78857 | grad: 0.83527
[2019-05-28 05:33:34,159] Valid metrics: loss: 0.52453 | metrics.Dice: -0.64144

[2019-05-28 05:33:34,160] Epoch 236 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:35:33,397] Train metrics: loss: 0.29305 | metrics.Dice: -0.78963 | grad: 0.81705
[2019-05-28 05:35:33,397] Valid metrics: loss: 0.52451 | metrics.Dice: -0.64142

[2019-05-28 05:35:33,398] Epoch 237 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:37:42,611] Train metrics: loss: 0.29260 | metrics.Dice: -0.79008 | grad: 0.83296
[2019-05-28 05:37:42,611] Valid metrics: loss: 0.52424 | metrics.Dice: -0.64143

[2019-05-28 05:37:42,611] Epoch 238 | optimizer "Adam" | lr 1.171875e-06
[2019-05-28 05:39:46,175] Train metrics: loss: 0.29330 | metrics.Dice: -0.78972 | grad: 0.83849
[2019-05-28 05:39:46,175] Valid metrics: loss: 0.52404 | metrics.Dice: -0.64175

[2019-05-28 05:39:46,175] Epoch 239 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:41:46,490] Train metrics: loss: 0.29200 | metrics.Dice: -0.79037 | grad: 0.82304
[2019-05-28 05:41:46,491] Valid metrics: loss: 0.52489 | metrics.Dice: -0.64120

[2019-05-28 05:41:46,491] Epoch 240 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:43:48,459] Train metrics: loss: 0.29405 | metrics.Dice: -0.78889 | grad: 0.82717
[2019-05-28 05:43:48,459] Valid metrics: loss: 0.52464 | metrics.Dice: -0.64140

[2019-05-28 05:43:48,459] Epoch 241 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:45:56,570] Train metrics: loss: 0.29304 | metrics.Dice: -0.78973 | grad: 0.84102
[2019-05-28 05:45:56,570] Valid metrics: loss: 0.52436 | metrics.Dice: -0.64168

[2019-05-28 05:45:56,570] Epoch 242 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:47:58,211] Train metrics: loss: 0.29333 | metrics.Dice: -0.78941 | grad: 0.84172
[2019-05-28 05:47:58,211] Valid metrics: loss: 0.52458 | metrics.Dice: -0.64149

[2019-05-28 05:47:58,211] Epoch 243 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:50:03,109] Train metrics: loss: 0.29205 | metrics.Dice: -0.79066 | grad: 0.85258
[2019-05-28 05:50:03,110] Valid metrics: loss: 0.52423 | metrics.Dice: -0.64186

[2019-05-28 05:50:03,110] Epoch 244 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:52:18,189] Train metrics: loss: 0.29545 | metrics.Dice: -0.78799 | grad: 0.86382
[2019-05-28 05:52:18,190] Valid metrics: loss: 0.52473 | metrics.Dice: -0.64116

[2019-05-28 05:52:18,190] Epoch 245 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:54:21,623] Train metrics: loss: 0.29402 | metrics.Dice: -0.78888 | grad: 0.83499
[2019-05-28 05:54:21,623] Valid metrics: loss: 0.52466 | metrics.Dice: -0.64155

[2019-05-28 05:54:21,623] Epoch 246 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:56:23,063] Train metrics: loss: 0.29439 | metrics.Dice: -0.78907 | grad: 0.83503
[2019-05-28 05:56:23,063] Valid metrics: loss: 0.52436 | metrics.Dice: -0.64179

[2019-05-28 05:56:23,063] Epoch 247 | optimizer "Adam" | lr 1e-06
[2019-05-28 05:58:24,590] Train metrics: loss: 0.29350 | metrics.Dice: -0.78951 | grad: 0.83829
[2019-05-28 05:58:24,590] Valid metrics: loss: 0.52448 | metrics.Dice: -0.64151

[2019-05-28 05:58:24,591] Epoch 248 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:00:30,864] Train metrics: loss: 0.29235 | metrics.Dice: -0.79027 | grad: 0.82305
[2019-05-28 06:00:30,865] Valid metrics: loss: 0.52458 | metrics.Dice: -0.64135

[2019-05-28 06:00:30,865] Epoch 249 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:02:33,469] Train metrics: loss: 0.29236 | metrics.Dice: -0.79034 | grad: 0.82672
[2019-05-28 06:02:33,470] Valid metrics: loss: 0.52445 | metrics.Dice: -0.64136

[2019-05-28 06:02:33,470] Epoch 250 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:04:34,811] Train metrics: loss: 0.29346 | metrics.Dice: -0.78970 | grad: 0.84427
[2019-05-28 06:04:34,811] Valid metrics: loss: 0.52447 | metrics.Dice: -0.64144

[2019-05-28 06:04:34,811] Epoch 251 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:06:37,484] Train metrics: loss: 0.29287 | metrics.Dice: -0.78960 | grad: 0.84119
[2019-05-28 06:06:37,484] Valid metrics: loss: 0.52441 | metrics.Dice: -0.64137

[2019-05-28 06:06:37,484] Epoch 252 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:08:53,456] Train metrics: loss: 0.29254 | metrics.Dice: -0.78992 | grad: 0.84718
[2019-05-28 06:08:53,456] Valid metrics: loss: 0.52440 | metrics.Dice: -0.64151

[2019-05-28 06:08:53,456] Epoch 253 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:10:56,300] Train metrics: loss: 0.29394 | metrics.Dice: -0.78941 | grad: 0.83682
[2019-05-28 06:10:56,300] Valid metrics: loss: 0.52484 | metrics.Dice: -0.64144

[2019-05-28 06:10:56,300] Epoch 254 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:12:57,374] Train metrics: loss: 0.29364 | metrics.Dice: -0.78936 | grad: 0.83626
[2019-05-28 06:12:57,374] Valid metrics: loss: 0.52467 | metrics.Dice: -0.64157

[2019-05-28 06:12:57,374] Epoch 255 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:15:06,490] Train metrics: loss: 0.29168 | metrics.Dice: -0.79057 | grad: 0.82045
[2019-05-28 06:15:06,490] Valid metrics: loss: 0.52463 | metrics.Dice: -0.64158

[2019-05-28 06:15:06,491] Epoch 256 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:17:09,190] Train metrics: loss: 0.29346 | metrics.Dice: -0.78904 | grad: 0.82917
[2019-05-28 06:17:09,190] Valid metrics: loss: 0.52443 | metrics.Dice: -0.64160

[2019-05-28 06:17:09,190] Epoch 257 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:19:13,084] Train metrics: loss: 0.29498 | metrics.Dice: -0.78821 | grad: 0.85052
[2019-05-28 06:19:13,085] Valid metrics: loss: 0.52431 | metrics.Dice: -0.64156

[2019-05-28 06:19:13,085] Epoch 258 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:21:15,747] Train metrics: loss: 0.29499 | metrics.Dice: -0.78830 | grad: 0.84524
[2019-05-28 06:21:15,747] Valid metrics: loss: 0.52487 | metrics.Dice: -0.64098

[2019-05-28 06:21:15,748] Epoch 259 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:23:25,300] Train metrics: loss: 0.29139 | metrics.Dice: -0.79051 | grad: 0.82694
[2019-05-28 06:23:25,300] Valid metrics: loss: 0.52478 | metrics.Dice: -0.64111

[2019-05-28 06:23:25,300] Epoch 260 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:25:25,284] Train metrics: loss: 0.29464 | metrics.Dice: -0.78851 | grad: 0.85370
[2019-05-28 06:25:25,284] Valid metrics: loss: 0.52450 | metrics.Dice: -0.64162

[2019-05-28 06:25:25,285] Epoch 261 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:27:26,712] Train metrics: loss: 0.29410 | metrics.Dice: -0.78885 | grad: 0.84758
[2019-05-28 06:27:26,713] Valid metrics: loss: 0.52507 | metrics.Dice: -0.64127

[2019-05-28 06:27:26,713] Epoch 262 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:29:33,199] Train metrics: loss: 0.29462 | metrics.Dice: -0.78854 | grad: 0.83144
[2019-05-28 06:29:33,199] Valid metrics: loss: 0.52507 | metrics.Dice: -0.64111

[2019-05-28 06:29:33,199] Epoch 263 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:31:37,490] Train metrics: loss: 0.29348 | metrics.Dice: -0.78981 | grad: 0.84464
[2019-05-28 06:31:37,490] Valid metrics: loss: 0.52483 | metrics.Dice: -0.64115

[2019-05-28 06:31:37,491] Epoch 264 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:33:39,790] Train metrics: loss: 0.29392 | metrics.Dice: -0.78922 | grad: 0.82902
[2019-05-28 06:33:39,791] Valid metrics: loss: 0.52500 | metrics.Dice: -0.64119

[2019-05-28 06:33:39,791] Epoch 265 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:35:40,227] Train metrics: loss: 0.29274 | metrics.Dice: -0.78961 | grad: 0.83081
[2019-05-28 06:35:40,228] Valid metrics: loss: 0.52417 | metrics.Dice: -0.64184

[2019-05-28 06:35:40,228] Epoch 266 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:37:48,507] Train metrics: loss: 0.29481 | metrics.Dice: -0.78824 | grad: 0.83384
[2019-05-28 06:37:48,507] Valid metrics: loss: 0.52462 | metrics.Dice: -0.64139

[2019-05-28 06:37:48,507] Epoch 267 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:39:50,599] Train metrics: loss: 0.29152 | metrics.Dice: -0.79082 | grad: 0.82930
[2019-05-28 06:39:50,599] Valid metrics: loss: 0.52469 | metrics.Dice: -0.64159

[2019-05-28 06:39:50,599] Epoch 268 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:41:51,642] Train metrics: loss: 0.29264 | metrics.Dice: -0.78977 | grad: 0.83965
[2019-05-28 06:41:51,642] Valid metrics: loss: 0.52447 | metrics.Dice: -0.64170

[2019-05-28 06:41:51,642] Epoch 269 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:43:52,496] Train metrics: loss: 0.29348 | metrics.Dice: -0.78934 | grad: 0.85366
[2019-05-28 06:43:52,496] Valid metrics: loss: 0.52421 | metrics.Dice: -0.64187

[2019-05-28 06:43:52,496] Epoch 270 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:46:04,255] Train metrics: loss: 0.29295 | metrics.Dice: -0.78990 | grad: 0.83086
[2019-05-28 06:46:04,255] Valid metrics: loss: 0.52446 | metrics.Dice: -0.64147

[2019-05-28 06:46:04,256] Epoch 271 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:48:04,560] Train metrics: loss: 0.29535 | metrics.Dice: -0.78793 | grad: 0.84099
[2019-05-28 06:48:04,560] Valid metrics: loss: 0.52440 | metrics.Dice: -0.64162

[2019-05-28 06:48:04,560] Epoch 272 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:50:06,476] Train metrics: loss: 0.29397 | metrics.Dice: -0.78897 | grad: 0.85541
[2019-05-28 06:50:06,476] Valid metrics: loss: 0.52441 | metrics.Dice: -0.64165

[2019-05-28 06:50:06,476] Epoch 273 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:52:11,366] Train metrics: loss: 0.29092 | metrics.Dice: -0.79122 | grad: 0.81263
[2019-05-28 06:52:11,367] Valid metrics: loss: 0.52465 | metrics.Dice: -0.64140

[2019-05-28 06:52:11,367] Epoch 274 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:54:17,318] Train metrics: loss: 0.29255 | metrics.Dice: -0.78995 | grad: 0.83450
[2019-05-28 06:54:17,318] Valid metrics: loss: 0.52455 | metrics.Dice: -0.64150

[2019-05-28 06:54:17,318] Epoch 275 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:56:19,059] Train metrics: loss: 0.29297 | metrics.Dice: -0.78987 | grad: 0.83142
[2019-05-28 06:56:19,059] Valid metrics: loss: 0.52477 | metrics.Dice: -0.64116

[2019-05-28 06:56:19,059] Epoch 276 | optimizer "Adam" | lr 1e-06
[2019-05-28 06:58:18,954] Train metrics: loss: 0.29484 | metrics.Dice: -0.78874 | grad: 0.85801
[2019-05-28 06:58:18,954] Valid metrics: loss: 0.52430 | metrics.Dice: -0.64163

[2019-05-28 06:58:18,955] Epoch 277 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:00:29,969] Train metrics: loss: 0.29169 | metrics.Dice: -0.79056 | grad: 0.83299
[2019-05-28 07:00:29,969] Valid metrics: loss: 0.52449 | metrics.Dice: -0.64142

[2019-05-28 07:00:29,969] Epoch 278 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:02:33,408] Train metrics: loss: 0.29309 | metrics.Dice: -0.78954 | grad: 0.83458
[2019-05-28 07:02:33,409] Valid metrics: loss: 0.52462 | metrics.Dice: -0.64139

[2019-05-28 07:02:33,409] Epoch 279 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:04:34,343] Train metrics: loss: 0.29357 | metrics.Dice: -0.78915 | grad: 0.84868
[2019-05-28 07:04:34,343] Valid metrics: loss: 0.52440 | metrics.Dice: -0.64182

[2019-05-28 07:04:34,343] Epoch 280 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:06:41,216] Train metrics: loss: 0.29212 | metrics.Dice: -0.79038 | grad: 0.82266
[2019-05-28 07:06:41,216] Valid metrics: loss: 0.52474 | metrics.Dice: -0.64142

[2019-05-28 07:06:41,216] Epoch 281 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:08:50,618] Train metrics: loss: 0.29281 | metrics.Dice: -0.78990 | grad: 0.81424
[2019-05-28 07:08:50,618] Valid metrics: loss: 0.52490 | metrics.Dice: -0.64119

[2019-05-28 07:08:50,618] Epoch 282 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:10:51,711] Train metrics: loss: 0.29414 | metrics.Dice: -0.78890 | grad: 0.83546
[2019-05-28 07:10:51,712] Valid metrics: loss: 0.52496 | metrics.Dice: -0.64130

[2019-05-28 07:10:51,712] Epoch 283 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:12:52,429] Train metrics: loss: 0.29196 | metrics.Dice: -0.79036 | grad: 0.83920
[2019-05-28 07:12:52,429] Valid metrics: loss: 0.52457 | metrics.Dice: -0.64166

[2019-05-28 07:12:52,429] Epoch 284 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:15:05,944] Train metrics: loss: 0.29466 | metrics.Dice: -0.78868 | grad: 0.84697
[2019-05-28 07:15:05,944] Valid metrics: loss: 0.52483 | metrics.Dice: -0.64153

[2019-05-28 07:15:05,944] Epoch 285 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:17:06,550] Train metrics: loss: 0.29300 | metrics.Dice: -0.78989 | grad: 0.81756
[2019-05-28 07:17:06,550] Valid metrics: loss: 0.52523 | metrics.Dice: -0.64098

[2019-05-28 07:17:06,550] Epoch 286 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:19:08,550] Train metrics: loss: 0.29358 | metrics.Dice: -0.78927 | grad: 0.84968
[2019-05-28 07:19:08,550] Valid metrics: loss: 0.52473 | metrics.Dice: -0.64131

[2019-05-28 07:19:08,550] Epoch 287 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:21:11,890] Train metrics: loss: 0.29361 | metrics.Dice: -0.78887 | grad: 0.84460
[2019-05-28 07:21:11,890] Valid metrics: loss: 0.52450 | metrics.Dice: -0.64165

[2019-05-28 07:21:11,890] Epoch 288 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:23:18,570] Train metrics: loss: 0.29570 | metrics.Dice: -0.78829 | grad: 0.83633
[2019-05-28 07:23:18,570] Valid metrics: loss: 0.52452 | metrics.Dice: -0.64169

[2019-05-28 07:23:18,570] Epoch 289 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:25:18,783] Train metrics: loss: 0.29436 | metrics.Dice: -0.78868 | grad: 0.84069
[2019-05-28 07:25:18,783] Valid metrics: loss: 0.52439 | metrics.Dice: -0.64181

[2019-05-28 07:25:18,784] Epoch 290 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:27:18,721] Train metrics: loss: 0.29210 | metrics.Dice: -0.79028 | grad: 0.83853
[2019-05-28 07:27:18,722] Valid metrics: loss: 0.52451 | metrics.Dice: -0.64173

[2019-05-28 07:27:18,722] Epoch 291 | optimizer "Adam" | lr 1e-06
